INDUSTRY,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,INCOME,GENDER,ZIPCODE
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,0,1,<20,2,3
Commercial Banks,Unsure,Met expectations,Somewhat close,High,Well,Very often,Very high,Very well,Very often,Below average,Below average,No,NoComp,Very unlikely,Unknown,Low,Young,College graduate,0,1,<20,2,2
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,High,Very well,Very often,Good,Very good,No,NoComp,Likely,Low,Unknown,Senior,College graduate,0,1,<20,2,2
Commercial Banks,Dissatisfied,Slightly better,Somewhat close,Low,Somewhat well,Rarely,Low,Somewhat well,Rarely,Below average,Below average,No,NoComp,Very unlikely,Unknown,High,Senior,associate degree,0,1,<20,2,1
Commercial Banks,Very dissatisfied,Below expectations,Far from ideal,Very high,Very well,Often,Very low,Not well,Very rarely,Not good,Not good,Yes,Handled poorly,Very unlikely,Unknown,High,Middle-aged,College graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Moderate,Well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,Low,Unknown,Young,associate degree,0,1,<20,2,2
Commercial Banks,Unsure,Met expectations,Somewhat close,Moderate,Well,Sometimes,Moderate,Adequately,Sometimes,Below average,Average,Yes,Handled well,Possible,Unknown,High,Young,College graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Met expectations,Moderately close,Very high,Very well,Very often,High,Adequately,Often,Average,Good,Yes,Handled poorly,Very unlikely,Unknown,High,Senior,College graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Met expectations,Somewhat close,High,Well,Often,High,Well,Sometimes,Average,Average,No,NoComp,Possible,Unknown,High,Middle-aged,College graduate,0,1,<20,1,2
Commercial Banks,Unsure,Met expectations,Far from ideal,High,Very well,Very often,Moderate,Adequately,Sometimes,Good,Average,Yes,Handled adequately,Possible,Unknown,High,Senior,College graduate,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Very often,High,Well,Often,Good,Good,Yes,Somewhat poorly,Possible,Unknown,Medium,Middle-aged,associate degree,0,1,<20,2,2
Commercial Banks,Unsure,Met expectations,Moderately close,Moderate,Adequately,Sometimes,Moderate,Adequately,Sometimes,Good,Average,No,NoComp,Possible,Medium,Unknown,Middle-aged,College graduate,1,6,<20,1,2
Commercial Banks,Satisfied,Met expectations,Close to ideal,Very high,Very well,Very often,High,Well,Sometimes,Good,Good,Yes,Handled poorly,Possible,Unknown,High,Middle-aged,High school,0,1,<20,2,3
Commercial Banks,Unsure,Met expectations,Moderately close,High,Adequately,Sometimes,Low,Well,Sometimes,Average,Good,No,NoComp,Unlikely,Unknown,Medium,Young,College graduate,0,1,<20,1,2
Commercial Banks,Satisfied,Met expectations,Close to ideal,High,Very well,Very often,High,Well,Very often,Average,Average,Yes,Handled excellently,Likely,Low,Unknown,Senior,associate degree,0,1,<20,2,2
Commercial Banks,Satisfied,Met expectations,Close to ideal,High,Well,Rarely,Moderate,Adequately,Sometimes,Average,Average,No,NoComp,Possible,Low,Unknown,Middle-aged,associate degree,0,1,<20,2,1
Commercial Banks,Satisfied,Met expectations,Somewhat close,Very high,Very well,Very often,High,Well,Often,Good,Good,No,NoComp,Possible,High,Unknown,Young,Post graduate,0,3,<20,2,2
Commercial Banks,Unsure,Met expectations,Moderately close,Moderate,Adequately,Very often,High,Well,Often,Average,Below average,Yes,Handled well,Possible,Low,Unknown,Middle-aged,Post graduate,0,1,<20,1,2
Commercial Banks,Unsure,Slightly better,Somewhat close,Moderate,Well,Very rarely,Moderate,Adequately,Rarely,Average,Average,Yes,Handled well,Possible,Low,Unknown,Middle-aged,High school,0,1,<20,1,2
Commercial Banks,Very satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Very good,No,NoComp,Very likely,Medium,Unknown,Senior,associate degree,0,1,<20,1,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,High,Well,Often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Elderly,associate degree,0,1,<20,2,2
Commercial Banks,Satisfied,Met expectations,Moderately close,High,Adequately,Sometimes,Moderate,Well,Often,Good,Good,No,NoComp,Likely,Low,Unknown,Middle-aged,associate degree,0,2,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Adequately,Often,High,Well,Sometimes,Good,Good,No,NoComp,Likely,Low,Unknown,Young,High school,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Moderately close,High,Very well,Often,High,Adequately,Sometimes,Good,Good,Yes,Handled adequately,Possible,Low,Unknown,Young,associate degree,0,1,<20,1,1
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,High,Well,Sometimes,High,Well,Very often,Good,Good,No,NoComp,Likely,Low,Unknown,Middle-aged,associate degree,0,1,<20,2,3
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Moderate,Adequately,Sometimes,High,Well,Sometimes,Average,Good,No,NoComp,Likely,Low,Unknown,Young,College graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Moderately close,High,Well,Often,High,Well,Often,Very good,Good,No,NoComp,Possible,Medium,Unknown,Middle-aged,Post graduate,0,1,<20,2,2
Commercial Banks,Unsure,Met expectations,Moderately close,Moderate,Adequately,Sometimes,Moderate,Adequately,Sometimes,Average,Average,No,NoComp,Very likely,High,Unknown,Young,High school,0,1,<20,2,3
Commercial Banks,Satisfied,Met expectations,Moderately close,Moderate,Adequately,Rarely,High,Well,Often,Very good,Good,No,NoComp,Possible,Unknown,Medium,Middle-aged,College graduate,0,1,<20,2,2
Commercial Banks,Unsure,Exceeded expectations,Moderately close,High,Well,Sometimes,High,Well,Often,Average,Good,No,NoComp,Possible,Unknown,High,Young,associate degree,0,1,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,High,Unknown,Young,Post graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Slightly better,Moderately close,High,Very well,Very often,High,Well,Very often,Good,Good,No,NoComp,Possible,Unknown,High,Senior,associate degree,0,1,<20,1,3
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Very often,High,Well,Very often,Good,Very good,No,NoComp,Likely,Low,Unknown,Young,College graduate,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Very often,High,Very well,Very often,Average,Good,No,NoComp,Likely,Low,Unknown,Senior,associate degree,0,1,<20,2,3
Commercial Banks,Very satisfied,Met expectations,Close to ideal,Moderate,Well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Middle-aged,Post graduate,0,1,<20,2,1
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Often,Very high,Well,Very often,Good,Good,No,NoComp,Very likely,Low,Unknown,Middle-aged,associate degree,0,1,<20,2,3
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Very well,Rarely,High,Well,Often,Good,Average,No,NoComp,Very likely,Medium,Unknown,Young,Post graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Very often,High,Very well,Very often,Good,Good,No,NoComp,Unlikely,Unknown,High,Senior,associate degree,0,2,<20,2,1
Commercial Banks,Satisfied,Met expectations,Moderately close,High,Well,Rarely,High,Well,Very rarely,Average,Good,No,NoComp,Possible,High,Unknown,Middle-aged,High school,0,1,<20,1,3
Commercial Banks,Unsure,Exceeded expectations,Moderately close,Very high,Well,Very often,High,Well,Often,Good,Good,No,NoComp,Likely,Low,Unknown,Young,associate degree,1,1,<20,1,1
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Well,Very often,High,Well,Very often,Good,Good,No,NoComp,Likely,Low,Unknown,Young,College graduate,0,1,<20,2,2
Commercial Banks,Unsure,Met expectations,Moderately close,Very high,Well,Often,High,Well,Often,Good,Good,Yes,Handled well,Likely,Low,Unknown,Young,High school,0,1,<20,1,2
Commercial Banks,Satisfied,Slightly better,Close to ideal,High,Well,Very often,High,Well,Very often,Average,Good,No,NoComp,Very likely,High,Unknown,Senior,College graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Below expectations,Close to ideal,Moderate,Well,Often,High,Well,Often,Good,Good,Yes,Handled well,Very likely,Medium,Unknown,Elderly,Post graduate,0,1,<20,1,3
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Very well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,High,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Commercial Banks,Satisfied,Met expectations,Somewhat close,High,Adequately,Rarely,High,Well,Very rarely,Good,Good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,1,1
Commercial Banks,Very dissatisfied,Far exceeded,Close to ideal,Very high,Very well,Very rarely,High,Well,Rarely,Not good,Very good,No,NoComp,Likely,High,Unknown,Young,College graduate,0,1,<20,1,1
Commercial Banks,Satisfied,Exceeded expectations,Very close to ideal,Very high,Well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Middle-aged,College graduate,0,1,<20,1,2
Commercial Banks,Unsure,Exceeded expectations,Close to ideal,High,Very well,Often,High,Very well,Often,Good,Good,No,NoComp,Likely,Medium,Unknown,Young,High school,1,2,<20,1,1
Commercial Banks,Satisfied,Met expectations,Close to ideal,Very high,Well,Sometimes,High,Well,Often,Good,Good,No,NoComp,Very likely,High,Unknown,Young,Post graduate,0,1,<20,1,Unknown
Commercial Banks,Satisfied,Exceeded expectations,Very close to ideal,Very high,Well,Very often,Very high,Well,Often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Young,College graduate,1,1,<20,1,1
Commercial Banks,Satisfied,Slightly better,Close to ideal,Very high,Very well,Rarely,High,Well,Rarely,Good,Good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,1,2
Commercial Banks,Very satisfied,Slightly better,Close to ideal,Very high,Very well,Very rarely,Very high,Well,Very often,Good,Very good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,High school,0,1,<20,1,3
Commercial Banks,Very satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Average,Good,No,NoComp,Very likely,Low,Unknown,Senior,Post graduate,0,1,<20,1,1
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Often,High,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Young,College graduate,0,1,<20,2,2
Commercial Banks,Unsure,Exceeded expectations,Close to ideal,Very high,Well,Very often,High,Well,Often,Good,Good,No,NoComp,Very likely,Low,Unknown,Senior,associate degree,0,1,<20,2,2
Commercial Banks,Satisfied,Met expectations,Very close to ideal,Very high,Well,Often,Very high,Well,Very often,Very good,Very good,Yes,Handled poorly,Likely,Medium,Unknown,Senior,College graduate,0,1,<20,2,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,High,Very well,Sometimes,Moderate,Well,Rarely,Good,Below average,No,NoComp,Very likely,Medium,Unknown,Young,College graduate,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Often,Very high,Very well,Often,Good,Very good,Yes,Handled well,Very likely,Medium,Unknown,Middle-aged,College graduate,1,1,<20,2,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Young,College graduate,1,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Often,Very high,Very well,Very often,Good,Very good,No,NoComp,Very likely,Low,Unknown,Young,High school,0,1,<20,2,1
Commercial Banks,Very satisfied,Slightly better,Close to ideal,Very high,Very well,Rarely,Very high,Very well,Rarely,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Senior,High school,0,1,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Very close to ideal,High,Well,Often,High,Well,Often,Good,Very good,No,NoComp,Likely,High,Unknown,Young,High school,0,1,<20,2,Unknown
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,Moderate,Adequately,Very often,Very high,Very well,Very often,Average,Average,No,NoComp,Very likely,High,Unknown,Middle-aged,Post graduate,0,1,<20,2,3
Commercial Banks,Very satisfied,Far exceeded,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Likely,Medium,Unknown,Young,College graduate,0,1,<20,2,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Young,College graduate,1,1,<20,1,1
Commercial Banks,Very satisfied,Met expectations,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Very good,No,NoComp,Very likely,Medium,Unknown,Elderly,College graduate,0,1,<20,1,2
Commercial Banks,Satisfied,Exceeded expectations,Very close to ideal,Very high,Well,Often,Moderate,Well,Often,Very good,Good,Yes,Handled well,Very likely,High,Unknown,Young,College graduate,0,1,<20,1,1
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,High,Well,Often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Middle-aged,High school,0,1,<20,1,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,High,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Likely,Medium,Unknown,Senior,associate degree,0,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,Yes,Handled excellently,Very likely,High,Unknown,Young,Post graduate,0,1,<20,2,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,College graduate,0,1,<20,1,1
Commercial Banks,Satisfied,Exceeded expectations,Close to ideal,High,Well,Very often,Very high,Well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Young,Post graduate,0,1,<20,2,2
Commercial Banks,Very satisfied,Exceeded expectations,Close to ideal,High,Well,Sometimes,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,Low,Unknown,Young,College graduate,0,1,<20,2,Unknown
Commercial Banks,Very satisfied,Exceeded expectations,Very close to ideal,High,Well,Very often,Very high,Well,Very often,Very good,Good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,2,2
Commercial Banks,Satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Very rarely,Very high,Very well,Very rarely,Good,Very good,Yes,Handled excellently,Very likely,Low,Unknown,Young,associate degree,1,2,<20,1,1
Commercial Banks,Very satisfied,Far exceeded,Close to ideal,High,Adequately,Often,Very high,Well,Very often,Good,Good,No,NoComp,Very likely,High,Unknown,Young,College graduate,0,1,<20,1,1
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Well,Very often,Good,Very good,No,NoComp,Very likely,Low,Unknown,Middle-aged,associate degree,0,1,<20,2,2
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Well,Very often,Good,Very good,No,NoComp,Very likely,Low,Unknown,Young,College graduate,0,1,<20,1,2
Commercial Banks,Very satisfied,Slightly better,Very close to ideal,Very high,Very well,Very often,High,Very well,Very often,Very good,Very good,Yes,Handled excellently,Very likely,Low,Unknown,Young,High school,0,1,<20,2,1
Commercial Banks,Very satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Very good,No,NoComp,Likely,Low,Unknown,Young,associate degree,0,1,<20,2,3
Commercial Banks,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,2,2
