INDUSTRY,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,INCOME,GENDER,ZIPCODE
Commercial Banks,Medium,Medium,Medium,Very high,Well,High,High,Well,High,High,High,Yes,High,High,Low,Unknown,Young,Low,0,1,<20,1,2
Commercial Banks,High,Low,High,High,Well,High,High,Well,High,Medium,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,Low,High,Moderate,Well,High,High,Well,High,High,High,Yes,High,High,Medium,Unknown,Elderly,High,0,1,<20,1,3
Commercial Banks,High,High,High,High,Very well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,Medium,Low,High,Adequately,Low,High,Well,Low,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,1
Commercial Banks,Low,High,High,Very high,Very well,Low,High,Well,Low,Low,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,1,1
Commercial Banks,High,High,High,Very high,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,Medium,High,High,High,Very well,High,High,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Low,1,2,<20,1,1
Commercial Banks,High,Medium,High,Very high,Well,Medium,High,Well,High,High,High,No,Unknown,High,High,Unknown,Young,High,0,1,<20,1,Unknown
Commercial Banks,High,High,High,Very high,Well,High,Very high,Well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,1,1,<20,1,1
Commercial Banks,High,Low,High,Very high,Very well,Low,High,Well,Low,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,Low,High,Very high,Very well,Low,Very high,Well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Low,0,1,<20,1,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,Medium,High,No,Unknown,High,Low,Unknown,Senior,High,0,1,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,High,High,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,Medium,High,High,Very high,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,Medium,High,Very high,Well,High,Very high,Well,High,High,High,Yes,Low,High,Medium,Unknown,Senior,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,High,Very well,Medium,Moderate,Well,Low,High,Low,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,Yes,High,High,Medium,Unknown,Middle-aged,Medium,1,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,1,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Low,0,1,<20,2,1
Commercial Banks,High,Low,High,Very high,Very well,Low,Very high,Very well,Low,High,High,No,Unknown,High,Medium,Unknown,Senior,Low,0,1,<20,2,2
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Young,Low,0,1,<20,2,Unknown
Commercial Banks,High,High,High,Moderate,Adequately,High,Very high,Very well,High,Medium,Medium,No,Unknown,High,High,Unknown,Middle-aged,High,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,1,1,<20,1,1
Commercial Banks,High,Medium,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Elderly,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Well,High,Moderate,Well,High,High,High,Yes,High,High,High,Unknown,Young,Medium,0,1,<20,1,1
Commercial Banks,High,High,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Low,0,1,<20,1,2
Commercial Banks,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,Yes,High,High,High,Unknown,Young,High,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,1
Commercial Banks,High,High,High,High,Well,High,Very high,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,High,0,1,<20,2,2
Commercial Banks,High,High,High,High,Well,Medium,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,Unknown
Commercial Banks,High,High,High,High,Well,High,Very high,Well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,Yes,High,High,Low,Unknown,Young,Medium,1,2,<20,1,1
Commercial Banks,High,High,High,High,Adequately,High,Very high,Well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,1,2
Commercial Banks,High,Low,High,Very high,Very well,High,High,Very well,High,High,High,Yes,High,High,Low,Unknown,Young,Low,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,Medium,High,Very high,Very well,High,High,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Moderate,Well,Medium,Very high,Well,Low,High,High,No,Unknown,High,High,Unknown,Elderly,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,Low,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,High,Well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,1,1,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,Yes,Medium,High,High,Unknown,Senior,High,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Low,0,1,<20,2,3
Commercial Banks,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,Low,Unknown,High,Young,High,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,High,1,1,<20,2,2
Commercial Banks,High,High,High,Very high,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Low,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,Low,Medium,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,High,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,Low,High,High,No,Unknown,High,Medium,Unknown,Senior,Low,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Elderly,Low,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Low,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,Medium,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,4,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,1,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,1,6,<20,2,2
Commercial Banks,High,High,Medium,Very high,Very well,Medium,Very high,Very well,Medium,High,Medium,Yes,High,High,Medium,Unknown,Young,High,0,1,<20,1,1
Commercial Banks,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,2,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,2,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,Yes,High,High,High,Unknown,Young,High,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,Yes,High,High,High,Unknown,Young,High,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,Yes,High,High,High,Unknown,Young,High,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,High,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,High,0,1,<20,1,1
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,Yes,High,High,High,Unknown,Young,High,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,Yes,High,High,High,Unknown,Young,High,0,1,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,3
Commercial Banks,High,Medium,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,High,0,1,<20,1,2
Commercial Banks,Medium,Low,Low,Moderate,Well,High,High,Well,High,Medium,High,No,Unknown,Low,Unknown,High,Middle-aged,High,0,1,<20,2,2
Commercial Banks,Low,Low,Low,High,Well,High,Low,Somewhat well,Low,Low,Low,Yes,Medium,Low,Unknown,High,Young,Medium,0,1,<20,2,3
Commercial Banks,Low,Low,Low,Moderate,Adequately,Low,Moderate,Adequately,Medium,Low,Low,No,Unknown,Low,Unknown,Medium,Middle-aged,Low,0,1,<20,2,3
Commercial Banks,Medium,Medium,Low,High,Well,Low,Moderate,Adequately,Medium,Medium,Low,No,Unknown,Low,Unknown,High,Young,Medium,0,1,<20,2,2
Commercial Banks,Medium,Medium,Medium,High,Adequately,High,Moderate,Well,Medium,Medium,Medium,No,Unknown,Low,Unknown,High,Young,High,0,1,<20,2,1
Commercial Banks,High,High,High,High,Well,Low,High,Adequately,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,1,1
Commercial Banks,Medium,Medium,Low,Moderate,Well,High,Moderate,Adequately,High,Medium,Medium,No,Unknown,Medium,Unknown,High,Young,Low,0,1,<20,1,2
Commercial Banks,Medium,Medium,Medium,High,Well,High,High,Well,High,High,High,No,Unknown,Low,Unknown,Low,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Low,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,High,Well,Medium,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,1,2
Commercial Banks,High,High,Medium,High,Adequately,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,Medium,High,Well,Low,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,High,0,1,<20,2,2
Commercial Banks,High,Medium,High,High,Well,High,High,Well,High,Medium,Medium,No,Unknown,Low,Unknown,High,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Well,Medium,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Well,High,High,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,1,3
Commercial Banks,High,High,High,Very high,Well,High,High,Very well,High,High,High,Yes,High,High,High,Unknown,Middle-aged,Medium,1,1,<20,1,1
Commercial Banks,High,Medium,High,High,Very well,High,Very high,Very well,Low,Medium,Medium,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,1,1
Commercial Banks,High,High,Medium,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,1,<20,1,2
Commercial Banks,Medium,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Low,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Well,High,High,High,Yes,High,High,High,Unknown,Young,Medium,1,1,<20,2,1
Commercial Banks,Medium,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Young,High,0,4,<20,2,1
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,Yes,High,High,Low,Unknown,Young,Low,0,1,<20,1,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Well,High,Very high,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,High,0,1,<20,1,2
Commercial Banks,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Low,0,1,<20,1,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,2,3
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,Medium,Medium,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,1,2
Commercial Banks,High,High,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Low,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,3
Commercial Banks,High,Low,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Elderly,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,Low,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,2
Commercial Banks,High,High,High,High,Very well,High,Very high,Well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,Low,Low,Low,Very high,Well,Medium,Moderate,Somewhat well,Low,Low,Low,Yes,Low,Low,Unknown,High,Elderly,Medium,0,4,<20,2,2
Commercial Banks,Low,Low,Low,High,Not well,Medium,Very low,Not well,Low,Medium,Low,Yes,Medium,Low,Unknown,High,Young,Medium,0,1,<20,2,2
Commercial Banks,Medium,Medium,Medium,Moderate,Adequately,Medium,Moderate,Adequately,Medium,Medium,Medium,No,Unknown,Medium,Unknown,High,Middle-aged,Medium,0,1,<20,2,3
Commercial Banks,Medium,Medium,Medium,Moderate,Adequately,High,High,Well,High,High,High,No,Unknown,Low,Unknown,High,Middle-aged,High,0,1,<20,1,2
Commercial Banks,High,High,Medium,High,Very well,High,Very high,Very well,High,High,High,Yes,Low,Medium,Unknown,High,Senior,High,0,1,<20,1,2
Commercial Banks,High,Medium,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,2,2
Commercial Banks,High,Low,High,High,Very well,High,High,Well,Low,High,High,Yes,Low,High,Low,Unknown,Young,Low,0,1,<20,2,2
Commercial Banks,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,2
Commercial Banks,High,Medium,High,Very high,Very well,High,Very high,Well,Medium,High,High,Yes,Low,High,Low,Unknown,Middle-aged,Medium,0,1,<20,1,3
